region,tech,vintage,capacity,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
QC,T_LDV_PHEV_CHRG,2010.0,0.00444644836992961,PJ/year,Existing capacity of EV chargers estimated from energy consumption of PHEV classes.,,,,,,,TRPHRQC001
QC,T_LDV_PHEV_CHRG,2015.0,0.0518976979609298,PJ/year,Existing capacity of EV chargers estimated from energy consumption of PHEV classes.,,,,,,,TRPHRQC001
SK,T_HDV_AJP_JFL,2000.0,0.00752318653679147,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the reported national passenger activity excludes non-commercial demand, where most aviation gasoline is assumed to be used.",T17,,,,,,TRPHRSK001
SK,T_HDV_AJP_JFL,2005.0,0.0292061685690409,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the reported national passenger activity excludes non-commercial demand, where most aviation gasoline is assumed to be used.",T17,,,,,,TRPHRSK001
SK,T_HDV_AJP_JFL,2010.0,0.0774574609270307,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the reported national passenger activity excludes non-commercial demand, where most aviation gasoline is assumed to be used.",T17,,,,,,TRPHRSK001
SK,T_HDV_BIC_DSL,2005.0,0.0024703586759348,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of inter-city buses from GREET 2023.",T17,,,,,,TRPHRSK001
SK,T_HDV_BIC_DSL,2010.0,0.00797394692018284,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of inter-city buses from GREET 2023.",T17,,,,,,TRPHRSK001
SK,T_HDV_BIC_DSL,2015.0,0.00872535533245435,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of inter-city buses from GREET 2023.",T17,,,,,,TRPHRSK001
SK,T_HDV_BIC_GSL,2015.0,0.00173015164444847,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of inter-city buses from GREET 2023.",T17,,,,,,TRPHRSK001
SK,T_HDV_BS_CNG,2015.0,0.00293942768635738,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of school buses from GREET 2023.",T17,,,,,,TRPHRSK001
SK,T_HDV_BS_DSL,2005.0,0.0279470222941861,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of school buses from GREET 2023.",T17,,,,,,TRPHRSK001
SK,T_HDV_BS_DSL,2010.0,0.0892503341624533,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of school buses from GREET 2023.",T17,,,,,,TRPHRSK001
SK,T_HDV_BS_DSL,2015.0,0.101915697322288,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of school buses from GREET 2023.",T17,,,,,,TRPHRSK001
SK,T_HDV_BS_GSL,2010.0,0.0052118185339871,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of school buses from GREET 2023.",T17,,,,,,TRPHRSK001
SK,T_HDV_BS_GSL,2015.0,0.013917460902981,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of school buses from GREET 2023.",T17,,,,,,TRPHRSK001
SK,T_HDV_BT_DSL,2005.0,0.0135543645988419,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of transit buses from GREET 2023.",T17,,,,,,TRPHRSK001
SK,T_HDV_BT_DSL,2010.0,0.044452885978483,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of transit buses from GREET 2023.",T17,,,,,,TRPHRSK001
SK,T_HDV_BT_DSL,2015.0,0.0548804531907928,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of transit buses from GREET 2023.",T17,,,,,,TRPHRSK001
SK,T_HDV_BT_GSL,2015.0,0.00102267510220021,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of transit buses from GREET 2023.",T17,,,,,,TRPHRSK001
SK,T_HDV_RF_DSL,2000.0,11.3121579173741,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Rails reportedly only consume diesel.",T17,,,,,,TRPHRSK001
SK,T_HDV_RF_DSL,2005.0,25.0105285556494,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Rails reportedly only consume diesel.",T17,,,,,,TRPHRSK001
SK,T_HDV_RF_DSL,2010.0,19.5390808853975,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Rails reportedly only consume diesel.",T17,,,,,,TRPHRSK001
SK,T_HDV_RF_DSL,2015.0,35.8319965942641,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Rails reportedly only consume diesel.",T17,,,,,,TRPHRSK001
SK,T_HDV_RICP_DSL,2000.0,0.0475418816681443,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Rails reportedly only consume diesel.",T17,,,,,,TRPHRSK001
SK,T_HDV_RICP_DSL,2005.0,0.104136252886873,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Rails reportedly only consume diesel.",T17,,,,,,TRPHRSK001
SK,T_HDV_RICP_DSL,2010.0,0.054271768711998,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Rails reportedly only consume diesel.",T17,,,,,,TRPHRSK001
SK,T_HDV_RICP_DSL,2015.0,0.157404558702813,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Rails reportedly only consume diesel.",T17,,,,,,TRPHRSK001
SK,T_LDV_M_GSL,2000.0,0.611139769877775,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on motorcycle registrations by age (ON Ministry of Transportation, 2023).",T17,,,,,,TRPHRSK001
SK,T_LDV_M_GSL,2005.0,3.54013562331403,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on motorcycle registrations by age (ON Ministry of Transportation, 2023).",T17,,,,,,TRPHRSK001
SK,T_LDV_M_GSL,2010.0,2.62423471103515,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on motorcycle registrations by age (ON Ministry of Transportation, 2023).",T17,,,,,,TRPHRSK001
SK,T_LDV_M_GSL,2015.0,2.73166267674895,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on motorcycle registrations by age (ON Ministry of Transportation, 2023).",T17,,,,,,TRPHRSK001
SK,T_HDV_CHRG,2005.0,0.00506602410476992,PJ/year,Existing capacity of EV chargers estimated from energy consumption of BEV classes.,,,,,,,TRPHRSK001
SK,T_HDV_CHRG,2010.0,0.019182445050504,PJ/year,Existing capacity of EV chargers estimated from energy consumption of BEV classes.,,,,,,,TRPHRSK001
SK,T_HDV_CHRG,2015.0,0.027956970422945,PJ/year,Existing capacity of EV chargers estimated from energy consumption of BEV classes.,,,,,,,TRPHRSK001
SK,T_HDV_AJP_JFL,2015.0,0.0774574609270307,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the reported national passenger activity excludes non-commercial demand, where most aviation gasoline is assumed to be used.",T17,,,,,,TRPHRSK001
SK,T_HDV_WTF_HFO,2000.0,2.131662058,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Activity was distributed across fuel types using estimated activity shares, based on provincial energy use and national energy intensity.",T17,,,,,,TRPHRSK001
SK,T_HDV_WTF_HFO,2005.0,8.653369733,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Activity was distributed across fuel types using estimated activity shares, based on provincial energy use and national energy intensity.",T17,,,,,,TRPHRSK001
SK,T_HDV_WTF_HFO,2010.0,22.398071163,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Activity was distributed across fuel types using estimated activity shares, based on provincial energy use and national energy intensity.",T17,,,,,,TRPHRSK001
SK,T_HDV_WTF_HFO,2015.0,8.161665736,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Activity was distributed across fuel types using estimated activity shares, based on provincial energy use and national energy intensity.",T17,,,,,,TRPHRSK001
SK,T_HDV_WTF_MDO,2000.0,1.702811321,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Activity was distributed across fuel types using estimated activity shares, based on provincial energy use and national energy intensity.",T17,,,,,,TRPHRSK001
SK,T_HDV_WTF_MDO,2005.0,1.779041743,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Activity was distributed across fuel types using estimated activity shares, based on provincial energy use and national energy intensity.",T17,,,,,,TRPHRSK001
SK,T_HDV_WTF_MDO,2010.0,2.876054141,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Activity was distributed across fuel types using estimated activity shares, based on provincial energy use and national energy intensity.",T17,,,,,,TRPHRSK001
SK,T_HDV_WTF_MDO,2015.0,1.26014774,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Activity was distributed across fuel types using estimated activity shares, based on provincial energy use and national energy intensity.",T17,,,,,,TRPHRSK001
AB,T_LDV_C_BEV150,2010.0,0.7032969179010291,k units,,,,,,,,TRPHRAB001
AB,T_LDV_C_BEV150,2015.0,4.0760212279313395,k units,,,,,,,,TRPHRAB001
AB,T_LDV_C_BEV150,2020.0,8.871550008507311,k units,,,,,,,,TRPHRAB001
AB,T_LDV_C_DSL,2005.0,9.15645,k units,,,,,,,,TRPHRAB001
AB,T_LDV_C_DSL,2010.0,8.584402280701134,k units,,,,,,,,TRPHRAB001
AB,T_LDV_C_DSL,2015.0,0.5008978803707042,k units,,,,,,,,TRPHRAB001
AB,T_LDV_C_DSL,2020.0,0.00022763577654793415,k units,,,,,,,,TRPHRAB001
AB,T_LDV_C_GSL,2005.0,296.05854999999997,k units,,,,,,,,TRPHRAB001
AB,T_LDV_C_GSL,2010.0,287.1522012036915,k units,,,,,,,,TRPHRAB001
AB,T_LDV_C_GSL,2015.0,199.63206014180565,k units,,,,,,,,TRPHRAB001
AB,T_LDV_C_GSL,2020.0,85.74672301508303,k units,,,,,,,,TRPHRAB001
AB,T_LDV_C_GSL_HEV,2010.0,6.510008608266086,k units,,,,,,,,TRPHRAB001
AB,T_LDV_C_GSL_HEV,2015.0,5.4224485193569265,k units,,,,,,,,TRPHRAB001
AB,T_LDV_C_GSL_HEV,2020.0,7.836124171907719,k units,,,,,,,,TRPHRAB001
AB,T_LDV_C_GSL_PHEV35,2010.0,0.5430909894402753,k units,,,,,,,,TRPHRAB001
AB,T_LDV_C_GSL_PHEV35,2015.0,2.762572230535364,k units,,,,,,,,TRPHRAB001
AB,T_LDV_C_GSL_PHEV35,2020.0,0.780375168725393,k units,,,,,,,,TRPHRAB001
AB,T_HDV_T_DSL,2000.0,6.908,k units,,,,,,,,TRPHRAB001
AB,T_HDV_T_DSL,2005.0,30.251,k units,,,,,,,,TRPHRAB001
AB,T_HDV_T_DSL,2010.0,35.371,k units,,,,,,,,TRPHRAB001
AB,T_HDV_T_DSL,2015.0,19.902,k units,,,,,,,,TRPHRAB001
AB,T_HDV_T_DSL,2020.0,19.081,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_DSL,2000.0,1.41088,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_DSL,2005.0,7.49916,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_DSL,2010.0,15.626267286508392,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_DSL,2015.0,21.89367144378259,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_DSL,2020.0,33.56049342785401,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL,2000.0,33.508399999999995,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL,2005.0,178.10505,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL,2010.0,232.83252141704173,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL,2015.0,225.12153062200966,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL,2020.0,203.51694588615777,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL_HEV,2010.0,0.04898634969048703,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL_HEV,2015.0,0.002593072052616079,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL_HEV,2020.0,11.389583739719928,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL_PHEV35,2015.0,0.44120486215512983,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL_PHEV35,2020.0,0.9008342450818823,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_BEV300,2010.0,0.026085660742827907,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_BEV300,2015.0,1.360667340766259,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_BEV300,2020.0,21.820136838280572,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_DSL,2000.0,2.18796,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_DSL,2005.0,11.67507,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_DSL,2010.0,21.555724964517328,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_DSL,2015.0,18.023915941592023,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_DSL,2020.0,20.770931187660004,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL,2000.0,69.2854,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL,2005.0,369.71055,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL,2010.0,494.07643699461437,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL,2015.0,486.80027446794134,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL,2020.0,425.3238465553857,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL_HEV,2010.0,1.2819059229807404,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL_HEV,2015.0,5.551992704851103,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL_HEV,2020.0,40.961845578129754,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL_PHEV35,2010.0,0.027846457144750023,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL_PHEV35,2015.0,1.3761495448492682,k units,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL_PHEV35,2020.0,7.979239840543894,k units,,,,,,,,TRPHRAB001
AB,T_MDV_T_DSL,2000.0,13.4544,k units,,,,,,,,TRPHRAB001
AB,T_MDV_T_DSL,2005.0,107.32319999999999,k units,,,,,,,,TRPHRAB001
AB,T_MDV_T_DSL,2010.0,126.2064,k units,,,,,,,,TRPHRAB001
AB,T_MDV_T_DSL,2015.0,108.56658518526537,k units,,,,,,,,TRPHRAB001
AB,T_MDV_T_DSL,2020.0,109.86381225897532,k units,,,,,,,,TRPHRAB001
AB,T_MDV_T_GSL,2000.0,8.9696,k units,,,,,,,,TRPHRAB001
AB,T_MDV_T_GSL,2005.0,71.5488,k units,,,,,,,,TRPHRAB001
AB,T_MDV_T_GSL,2010.0,84.1376,k units,,,,,,,,TRPHRAB001
AB,T_MDV_T_GSL,2015.0,66.51496548777433,k units,,,,,,,,TRPHRAB001
AB,T_MDV_T_GSL,2020.0,72.7764096065151,k units,,,,,,,,TRPHRAB001
BC,T_LDV_C_BEV150,2010.0,0.879860610908644,k units,,,,,,,,TRPHRBC001
BC,T_LDV_C_BEV150,2015.0,6.434230602641064,k units,,,,,,,,TRPHRBC001
BC,T_LDV_C_BEV150,2020.0,17.317271856073628,k units,,,,,,,,TRPHRBC001
BC,T_LDV_C_DSL,2005.0,10.315109999999999,k units,,,,,,,,TRPHRBC001
BC,T_LDV_C_DSL,2010.0,10.410553747607942,k units,,,,,,,,TRPHRBC001
BC,T_LDV_C_DSL,2015.0,0.747571329012275,k units,,,,,,,,TRPHRBC001
BC,T_LDV_C_DSL,2020.0,0.00042917575465913234,k units,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL,2005.0,333.52189,k units,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL,2010.0,349.8753792886161,k units,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL,2015.0,307.4456489629307,k units,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL,2020.0,166.48187717393424,k units,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL_HEV,2010.0,7.888115844554529,k units,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL_HEV,2015.0,8.539949785930649,k units,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL_HEV,2020.0,15.26329634858861,k units,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL_PHEV35,2010.0,0.669090508312775,k units,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL_PHEV35,2015.0,4.190599319485297,k units,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL_PHEV35,2020.0,1.5151254456488676,k units,,,,,,,,TRPHRBC001
BC,T_HDV_T_DSL,2000.0,3.344,k units,,,,,,,,TRPHRBC001
BC,T_HDV_T_DSL,2005.0,13.25,k units,,,,,,,,TRPHRBC001
BC,T_HDV_T_DSL,2010.0,15.195,k units,,,,,,,,TRPHRBC001
BC,T_HDV_T_DSL,2015.0,17.196,k units,,,,,,,,TRPHRBC001
BC,T_HDV_T_DSL,2020.0,17.233999999999998,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_DSL,2000.0,0.85032,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_DSL,2005.0,4.51448,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_DSL,2010.0,8.195050135608152,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_DSL,2015.0,15.909056013465728,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_DSL,2020.0,27.359014658742538,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL,2000.0,20.195099999999996,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL,2005.0,107.21889999999999,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL,2010.0,120.95623244971911,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL,2015.0,163.48827037031995,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL,2020.0,166.12072218078518,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL_HEV,2010.0,0.024989547045570343,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL_HEV,2015.0,0.00198058800431923,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL_HEV,2020.0,9.305024946309466,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL_PHEV35,2015.0,0.317693028210009,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL_PHEV35,2020.0,0.7319837274559241,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_BEV300,2010.0,0.01781334794075149,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_BEV300,2015.0,1.2631730551015212,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_BEV300,2020.0,22.42021569405502,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_DSL,2000.0,1.65255,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_DSL,2005.0,8.777579999999999,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_DSL,2010.0,14.002737519951665,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_DSL,2015.0,16.37188528462186,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_DSL,2020.0,21.43874699952069,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL,2000.0,52.33075,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL,2005.0,277.95669999999996,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL,2010.0,319.6412689938667,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL,2015.0,442.3414392608906,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL,2020.0,439.60895115133724,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL_HEV,2010.0,0.8253461079706543,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL_HEV,2015.0,5.116522481522644,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL_HEV,2020.0,42.19080032619003,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL_PHEV35,2010.0,0.019834030270259886,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL_PHEV35,2015.0,1.2429799178633925,k units,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL_PHEV35,2020.0,8.208285828897031,k units,,,,,,,,TRPHRBC001
BC,T_MDV_T_DSL,2000.0,7.0668,k units,,,,,,,,TRPHRBC001
BC,T_MDV_T_DSL,2005.0,61.254599999999996,k units,,,,,,,,TRPHRBC001
BC,T_MDV_T_DSL,2010.0,62.2116,k units,,,,,,,,TRPHRBC001
BC,T_MDV_T_DSL,2015.0,80.05017274563652,k units,,,,,,,,TRPHRBC001
BC,T_MDV_T_DSL,2020.0,75.2034698590494,k units,,,,,,,,TRPHRBC001
BC,T_MDV_T_GSL,2000.0,4.711200000000001,k units,,,,,,,,TRPHRBC001
BC,T_MDV_T_GSL,2005.0,40.8364,k units,,,,,,,,TRPHRBC001
BC,T_MDV_T_GSL,2010.0,41.4744,k units,,,,,,,,TRPHRBC001
BC,T_MDV_T_GSL,2015.0,49.07981514832806,k units,,,,,,,,TRPHRBC001
BC,T_MDV_T_GSL,2020.0,49.797539293046825,k units,,,,,,,,TRPHRBC001
MB,T_LDV_C_BEV150,2010.0,0.2013934752642212,k units,,,,,,,,TRPHRMB001
MB,T_LDV_C_BEV150,2015.0,1.2120797011245013,k units,,,,,,,,TRPHRMB001
MB,T_LDV_C_BEV150,2020.0,2.6614913878112976,k units,,,,,,,,TRPHRMB001
MB,T_LDV_C_DSL,2005.0,2.32755,k units,,,,,,,,TRPHRMB001
MB,T_LDV_C_DSL,2010.0,2.420562274998513,k units,,,,,,,,TRPHRMB001
MB,T_LDV_C_DSL,2015.0,0.1433557197795012,k units,,,,,,,,TRPHRMB001
MB,T_LDV_C_DSL,2020.0,7.35681075500842e-05,k units,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL,2005.0,75.25745,k units,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL,2010.0,81.26462188372757,k units,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL,2015.0,58.13227654297857,k units,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL,2020.0,26.011625183576815,k units,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL_HEV,2010.0,1.8379848283032922,k units,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL_HEV,2015.0,1.5995581517516424,k units,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL_HEV,2020.0,2.354136034631059,k units,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL_PHEV35,2010.0,0.15443753770640947,k units,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL_PHEV35,2015.0,0.7997298843657855,k units,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL_PHEV35,2020.0,0.2366738258732773,k units,,,,,,,,TRPHRMB001
MB,T_HDV_T_DSL,2000.0,1.681,k units,,,,,,,,TRPHRMB001
MB,T_HDV_T_DSL,2005.0,6.423,k units,,,,,,,,TRPHRMB001
