region,tech,c2a,notes_x,data_source_x,dq_cred_x,dq_geog_x,dq_struc_x,dq_tech_x,dq_time_x,data_id_x,vintage,output_comm,operator,factor,notes_y,data_source_y,dq_cred_y,dq_geog_y,dq_struc_y,dq_tech_y,dq_time_y,data_id_y,capacity,virtual_demand,demand_type
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,24.548682600000003,0.744265307762637,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,17.3099685,0.5248024606018594,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,55.52735406832949,1.6834745855123874,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,52.195712824229716,1.5824661103816442,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,43.311336173297,1.3131101766996622,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,67.60222517221418,2.0495597154055454,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,63.54609166188132,1.9265861324812126,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,80.63177842404977,2.4445888344421443,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,194.4498,6.197639851643029,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,182.782812,5.825781460544447,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,151.67084400000002,4.834159084281563,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,106.94739000000001,3.408701918403666,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,62.223936,1.9832447525257693,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,996.63455,31.765432541480198,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,936.836477,29.859506588991387,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,777.374949,24.777037382354557,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,548.1490025,17.470987897814112,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,1260.8452784386536,40.18654143335375,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,1185.1945617323343,37.77534894735252,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,983.4593171821499,31.345502318015928,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,1827.4010728643143,58.24420346083719,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,1717.7570084924553,54.74955125318696,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,1526.0611036975129,48.639685473155794,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,194.4498,5.895315956440905,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,182.782812,5.541596999054451,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,151.67084400000002,4.598346446023906,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,106.94739000000001,3.2424237760424983,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,62.223936,1.8865011060610897,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,996.63455,30.215899246773724,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,936.836477,28.402945291967296,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,777.374949,23.568401412483503,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,548.1490025,16.618744585725548,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,1260.8452784386536,38.22622233904365,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,1185.1945617323343,35.932648998701026,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,983.4593171821499,29.81645342445405,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,1827.4010728643143,55.40302280421076,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,1717.7570084924553,52.078841435958104,T_D_pkm_ldv
ON,T_LDV_LTP_GSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,1526.0611036975129,46.26701788909922,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_HEV,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,3.2458689100046225,0.10345460118680383,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_HEV,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,3.051116775404345,0.0972473251155956,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_HEV,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,2.531777749803606,0.080694588925707,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_HEV,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,21.06352621337658,0.6713514206553582,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_HEV,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,19.799714640573985,0.6310703354160367,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_HEV,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,104.24125241500248,3.3224500110177506,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_HEV,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,3.2458689100046225,0.098408035275252,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_HEV,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,3.051116775404345,0.09250355315873689,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_HEV,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,2.531777749803606,0.07675826751469658,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_HEV,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,21.06352621337658,0.6386025708672892,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_HEV,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,19.799714640573985,0.600286416615252,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_HEV,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,104.24125241500248,3.1603792787729694,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_PHEV35,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,0.0834247571069356,0.0026589721319311413,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_PHEV35,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,0.07841927168051946,0.0024994338040152725,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_PHEV35,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,0.06507131054340977,0.00207399826290629,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_PHEV35,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,5.161247771554364,0.16450289418240133,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_PHEV35,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,4.851572905261102,0.1546327205314572,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_PHEV35,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,17.880105916937783,0.5698872253013987,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_PHEV35,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,0.0834247571069356,0.002529266174275953,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_PHEV35,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,0.07841927168051946,0.0023775102038193956,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_PHEV35,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,0.06507131054340977,0.0019728276159352433,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_PHEV35,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,5.161247771554364,0.1564783627588689,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_PHEV35,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,4.851572905261102,0.14708966099333676,T_D_pkm_ldv
ON,T_LDV_LTP_GSL_PHEV35,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,17.880105916937783,0.5420878484574257,T_D_pkm_ldv
ON,T_MDV_T_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 tonnes of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_mdv_t,le,0.0130254870502104,,,,,,,,TRPHRON002,13.1574,0.27849500788596226,T_D_tkm_mdv
ON,T_MDV_T_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 tonnes of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_mdv_t,le,0.0130254870502104,,,,,,,,TRPHRON002,13.025826,0.27571005780710267,T_D_tkm_mdv
ON,T_MDV_T_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 tonnes of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_mdv_t,le,0.0130254870502104,,,,,,,,TRPHRON002,11.446938000000001,0.24229065686078718,T_D_tkm_mdv
ON,T_MDV_T_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 tonnes of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_mdv_t,le,0.0130254870502104,,,,,,,,TRPHRON002,9.078606,0.19216155544131397,T_D_tkm_mdv
ON,T_MDV_T_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 tonnes of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_mdv_t,le,0.0130254870502104,,,,,,,,TRPHRON002,6.315552,0.1336776037852619,T_D_tkm_mdv
ON,T_MDV_T_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 tonnes of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_mdv_t,le,0.0130254870502104,,,,,,,,TRPHRON002,76.0962,1.6106838599641085,T_D_tkm_mdv
ON,T_MDV_T_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 tonnes of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_mdv_t,le,0.0130254870502104,,,,,,,,TRPHRON002,75.33523799999999,1.5945770213644672,T_D_tkm_mdv
ON,T_MDV_T_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 tonnes of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_mdv_t,le,0.0130254870502104,,,,,,,,TRPHRON002,66.203694,1.4012949581687744,T_D_tkm_mdv
ON,T_MDV_T_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 tonnes of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_mdv_t,le,0.0130254870502104,,,,,,,,TRPHRON002,52.50637799999999,1.1113718633752347,T_D_tkm_mdv
ON,T_MDV_T_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 tonnes of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_mdv_t,le,0.0130254870502104,,,,,,,,TRPHRON002,86.4498,1.8298324693890784,T_D_tkm_mdv
ON,T_MDV_T_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 tonnes of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_mdv_t,le,0.0130254870502104,,,,,,,,TRPHRON002,85.585302,1.8115341446951876,T_D_tkm_mdv
ON,T_MDV_T_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 tonnes of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_mdv_t,le,0.0130254870502104,,,,,,,,TRPHRON002,75.211326,1.5919542483684983,T_D_tkm_mdv
ON,T_MDV_T_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 tonnes of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_tkm_mdv_t,le,0.0130254870502104,,,,,,,,TRPHRON002,130.11978010713406,2.754169454987762,T_D_tkm_mdv
